id,juris,city,name,max_far,max_height,max_dua,max_du_per_parcel,HS,HT,HM,OF,HO,SC,IL,IW,IH,RS,RB,MR,MT,ME,plandate
9827,78,Richmond,Rec-Resource,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9828,78,Richmond,Resource-Rec,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9829,78,Richmond,Pub,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9830,78,San Pablo,Low Density Residential,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9831,78,San Pablo,Medium Density Residential,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9832,78,San Pablo,High Density Residential,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,
9901,79,San Pablo,Mixed Use Center North,,,12,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9902,79,San Pablo,Mixed Use Center South,,,24,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
9903,79,San Pablo,Commercial Mixed Use,,,60,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
9904,79,San Pablo,Residential Mixed Use,2.5,,80,,0,0,1,0,0,0,0,0,0,1,0,1,0,0,
9905,79,San Pablo,Neighborhood Commercial,2.5,,60,,0,0,1,1,1,0,0,0,0,1,0,0,1,1,
9906,79,San Pablo,Regional Commercial,1.5,,50,,0,0,1,1,0,0,0,0,0,1,0,0,0,1,
9907,79,San Pablo,Entertainment District,1.5,,50,,0,0,1,1,0,0,0,0,0,1,0,1,0,0,
9908,79,San Pablo,Industrial Mixed Use,1,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
9909,79,San Pablo,Public/Institutional,0.75,,,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,
9910,79,San Pablo,Parks,1.25,,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
9911,79,San Pablo,Open Space,0.6,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
9912,79,San Ramon,Rural,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
9913,79,San Ramon,HillRes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9914,79,San Ramon,ResSFL,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10001,80,San Ramon,ResSFLM,,35,0.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10002,80,San Ramon,ResSFM,,35,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10003,80,San Ramon,ResMFH,,35,3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10004,80,San Ramon,ResMFVH,,35,6,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10005,80,San Ramon,ComOff,0.5,35,14,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10006,80,San Ramon,ComRet,0.5,35,30,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10007,80,San Ramon,ComTrans,0.5,50,50,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10008,80,San Ramon,MU,0.45,55,,,0,0,0,1,0,0,0,0,0,1,0,0,0,1,
10009,80,San Ramon,ComRecr,0.35,35,,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,
10010,80,San Ramon,Golf,0.5,50,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
10011,80,San Ramon,Pub,1.35,60,30,,0,0,0,1,0,1,0,0,0,1,1,1,1,1,
10012,80,San Ramon,Park,0.35,35,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10013,80,San Ramon,OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10014,80,Walnut Creek,SFVL,0.35,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10015,80,Walnut Creek,SFL,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10016,80,Walnut Creek,SFM,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10101,81,Walnut Creek,SFH,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10102,81,Walnut Creek,MFL,,,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10103,81,Walnut Creek,MFM,,,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10104,81,Walnut Creek,MFMH,,,9,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10105,81,Walnut Creek,MFVH,,,14,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
10106,81,Walnut Creek,MFSH,,,22,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10107,81,Walnut Creek,MU-R,,,30,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10108,81,Walnut Creek,MU-C,,,50,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10109,81,Walnut Creek,MU-GT,,,100,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10110,81,Walnut Creek,PR,2.5,,,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,
10111,81,Walnut Creek,GR,2,,,,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
10112,81,Walnut Creek,SC,2.5,,,,0,1,1,1,0,0,0,0,0,0,0,1,1,1,
10113,81,Walnut Creek,AS,2,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
10114,81,Walnut Creek,OF,1,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,
10115,81,Walnut Creek,BP,3.3,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,
10116,81,Walnut Creek,HO,0.6,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
10117,81,Walnut Creek,PU,1.5,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,1,
10118,81,Walnut Creek,OSA,0.5,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,
10119,81,Walnut Creek,OSR,0.85,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10120,81,Antioch,ER,2,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10121,81,Antioch,LDR,,,0.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10122,81,Antioch,MLDR,0.1,,0.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10201,82,Antioch,MDR,,,2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10202,82,Antioch,HDR,,,4,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10203,82,Antioch,CC,,,6,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10204,82,Antioch,CN,,,10,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,
10205,82,Antioch,MU,,,20,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,
10206,82,Antioch,CO,0.6,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
10207,82,Antioch,BP,0.4,,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
10208,82,Antioch,PI,0.5,,,,1,1,1,1,1,1,1,1,0,1,0,1,1,1,
10209,82,Antioch,OS,0.5,,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
10210,82,Antioch,A St Interchange,0.5,,,,0,0,0,1,1,0,1,1,0,1,0,0,0,0,
10211,82,Antioch,East Lone Tree,0.5,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10212,82,Antioch,Eastern Employment Areas,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10213,82,Antioch,Ginocchio,0.4,,6,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
10214,82,Antioch,Rivertown/Urban Waterfront,0.5,,20,,0,0,0,1,0,0,1,1,0,1,0,0,0,0,
10215,82,Antioch,Roddy Ranch,0.55,,20,,0,0,0,1,1,0,1,1,0,1,0,0,0,0,
10216,82,Antioch,SR 4 Industrial Frontage,,,2,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,
10217,82,Antioch,Sand Creek,1.5,,20,,0,1,1,1,1,0,0,0,0,1,0,0,0,0,
10218,82,Antioch,Sommersville Rd Corridor,0.5,,3,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,
10219,82,Antioch,Standard Oil Interchange,1.25,,,,0,0,0,1,1,0,1,1,1,1,0,0,0,0,
10220,82,San Leandro,112 - Garden Residential,0.5,,4,,1,1,1,1,0,0,1,0,0,1,0,0,0,0,
10221,82,San Leandro,112 - Low Density Residential,0.5,,20,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
10222,82,San Leandro,112 - Low-Medium Density Residential,0.6,,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10301,83,San Leandro,112 - Medium Density Residential,,,5.4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10302,83,San Leandro,112 - High Density Residential,,,8.7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10303,83,San Leandro,112 - Neighborhood Commercial,,,12.4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,83,San Leandro,112 - General Commercial,,,21.7,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10305,83,San Leandro,112 - Office,,,29,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10306,83,San Leandro,112 - Downtown Mixed Use,0.5,30,,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,
10307,83,San Leandro,112 - Transit-Oriented Mixed Use,1,50,,,0,0,0,1,1,0,1,0,0,1,1,1,1,0,
10308,83,San Leandro,112 - Corridor Mixed Use,0.7,50,,,0,0,0,1,0,0,0,0,0,0,0,1,1,1,
10309,83,San Leandro,112 - Light Industrial,2,75,75,,0,0,1,1,0,0,0,0,0,1,0,1,1,0,
10310,83,San Leandro,112 - General Industrial,4,40,80,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
10311,83,San Leandro,112 - Resource Conservation,1,50,,,0,1,1,1,0,0,0,0,0,0,0,1,1,0,
10312,83,San Leandro,112 - Parks and Recreation,0.8,35,,,0,0,0,1,0,0,1,1,0,1,0,0,1,1,
10313,83,San Leandro,112 - Public/Semi-Public,0.6,35,,,0,0,0,1,0,0,1,1,1,1,0,0,1,1,
10314,83,Union City,113 - Residential (3 to 6 du/acre),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10315,83,Union City,113 - Residential (6 to 10 du/acre),,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
10316,83,Union City,113 - Residential (10 to 17 du/acre),1,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10401,84,Union City,113 - Residential (17 to 29 du/acre),,,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10402,84,Union City,113 - Residential (29 to 60 du/acre),,,10,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10403,84,Union City,113 - Station Mixed-Use Commercial,,,17,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10404,84,Union City,113 - Retail Commercial,,,29,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10405,84,Union City,113 - Visitor and Thoroughfare Commercial,,,60,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10406,84,Union City,113 - Office Commercial,4,,80,,0,0,1,1,0,0,0,0,0,1,0,0,1,1,
10407,84,Union City,113 - General Industry,1,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,
10408,84,Union City,113 - Light Industry,2,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
10409,84,Union City,113 - Special Industry,1.5,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10410,84,Union City,113 - Research and Development Campus,0.75,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
10411,84,Union City,113 - Open Space,1,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
10412,84,Union City,113 - Agriculture,1,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
10413,84,Union City,113 - Civic Facility,2,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
10414,84,Union City,113 - Private Institutional,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10415,84,Brentwood,RE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10416,84,Brentwood,R-1-E,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10417,84,Brentwood,R-1,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10501,85,Brentwood,R-1-10,,35,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10502,85,Brentwood,R-1-6,,30,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10503,85,Brentwood,R-1-8,,30,3.6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10504,85,Brentwood,R-2,,30,4.3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10505,85,Brentwood,R-3,,30,7.3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10506,85,Brentwood,CO,,30,5.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10507,85,Brentwood,COB,0.8,30,9,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
10508,85,Brentwood,COR,0.8,36,16,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10509,85,Brentwood,C-1,1.28,30,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10510,85,Brentwood,C-2,2.85,40,,,0,0,0,1,0,0,0,0,0,1,0,0,1,1,
10511,85,Brentwood,C-3,1.18290623,30,,,0,1,1,1,0,0,0,0,0,0,0,1,0,1,
10513,85,Brentwood,CB,1.28,30,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
10514,85,Brentwood,IC,2,30,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
10515,85,Brentwood,PEC,2.78786796,40,,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,
10516,85,Brentwood,PF,3,42,,,0,1,1,1,0,0,0,0,0,1,0,1,1,1,
10517,85,Brentwood,OS,1.47431457,30,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
10518,85,Brentwood,PD,1.28,30,16,,0,0,1,1,0,0,1,0,0,0,0,1,0,1,
10519,85,Brentwood,PD-1,1.28,30,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10524,85,Brentwood,PD-2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10525,85,Brentwood,PD-3,0.75,60,8.7,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10526,85,Brentwood,PD-4,,35,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10527,85,Brentwood,PD-5,,35,7.26,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10528,85,Brentwood,PD-6,,30,13.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10529,85,Brentwood,PD-7,,30,4.3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10530,85,Brentwood,PD-8,0.5,35,,,1,1,0,1,0,0,0,0,0,1,0,1,1,0,
10531,85,Brentwood,PD-9,0.75,36,14.7,,1,1,1,1,0,0,0,0,0,1,0,1,1,1,
10532,85,Brentwood,PD-10,,30,6.22,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10533,85,Brentwood,PD-11,,30,8.7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10534,85,Brentwood,PD-12,,35,3.35,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10535,85,Brentwood,PD-13,0.5,35,,,0,0,0,1,0,0,0,0,0,1,0,0,1,1,
10536,85,Brentwood,PD-14,,35,12.7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10537,85,Brentwood,PD-15,0.75,40,,,0,0,0,1,1,0,1,0,0,1,0,0,0,0,
10538,85,Brentwood,PD-16,,30,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10539,85,Brentwood,PD-17,,30,5.44,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10540,85,Brentwood,PD-18,,35,17.4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10541,85,Brentwood,PD-19,0.75,30,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
10542,85,Brentwood,PD-20,1,45,,,1,1,0,1,0,0,0,0,0,1,0,0,0,0,
10543,85,Brentwood,PD-21,0.5,35,7.26,,1,0,0,1,0,0,0,0,0,1,1,0,0,0,
10544,85,Brentwood,PD-22,0.25,30,,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,
10545,85,Brentwood,PD-23,0.75,35,10.89,,0,1,0,0,0,0,0,0,0,1,0,1,1,1,
10546,85,Brentwood,PD-24,,35,17.42,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10547,85,Brentwood,PD-25,,35,9.68,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
10548,85,Brentwood,PD-26,,30,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
10549,85,Brentwood,PD-27,0.25,30,5,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,
10550,85,Brentwood,PD-28,,30,3.7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10551,85,Brentwood,PD-29,,30,5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10552,85,Brentwood,PD-30,,35,3.5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10553,85,Brentwood,PD-31,,30,9.68,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10554,85,Brentwood,PD34,,35,6.22,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10555,85,Brentwood,PD-35,,35,16,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
10556,85,Brentwood,PD-36,,30,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10557,85,Brentwood,PD-37,0.25,30,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
10558,85,Brentwood,PD-38,0.75,30,5.44,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,
10559,85,Brentwood,PD-39,1.5,60,8.7,,1,0,0,1,0,0,1,0,0,1,0,0,0,0,
10560,85,Brentwood,PD-40,,35,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10561,85,Brentwood,PD-41,1,45,30,,0,1,1,1,0,0,1,0,0,1,0,0,0,0,
10562,85,Brentwood,PD-42,,35,2.14,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10563,85,Brentwood,PD-43,0.3,39,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
10564,85,Brentwood,PD-44,0.25,30,,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,
10565,85,Brentwood,PD-45,1,45,12,,0,1,1,1,0,0,0,0,0,1,0,0,0,0,
10566,85,Brentwood,PD-46,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10567,85,Brentwood,PD-47,,45,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10568,85,Brentwood,PD-48,,30,3.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10569,85,Brentwood,PD-49,,30,14.52,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10570,85,Brentwood,PD-51,0.75,40,,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,
10571,85,Brentwood,PD-52,0.75,40,,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,
10572,85,Brentwood,PD-53,2,75,,,0,1,1,1,1,0,0,0,0,1,0,1,1,0,
10574,85,Brentwood,PD-54,1,50,,,0,0,1,1,0,0,0,0,0,1,1,0,0,0,
10575,85,Brentwood,PD-55,,35,25,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10576,85,Brentwood,PD-56,,55,25,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
10577,85,Brentwood,PD-57,,30,3.6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10578,85,Brentwood,PD-58,,,20,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,
10579,85,Brentwood,PD-60,0.75,35,,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,
10580,85,Brentwood,PD-61,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10581,85,Brentwood,PD-62,,30,20,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,
10582,85,Brentwood,PD-63,,30,4.84,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10583,85,Brentwood,PD-64,,35,15.5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10584,85,Brentwood,PD-65,,30,8.7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10585,85,Clayton,203 - Rural Estate,,30,9,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
10586,85,Clayton,203 - Low Density Residential,,,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,
10587,85,Clayton,203 - Medium Density Residential,,30,12.4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10601,86,Clayton,203 - High Density Residential,,35,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10602,86,Clayton,203 - Multi-Family Low Density Residential,,35,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10603,86,Clayton,203 - Multi-Family Medium Density Residential,,35,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10604,86,Clayton,203 - Institutional Density Residential,,35,7.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10605,86,Clayton,203 - Town Center,0.5,35,10,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10606,86,Clayton,203 - Cultural Center,0.5,35,15,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
10607,86,Clayton,203 - Public/Quasi Public,0.5,35,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
10608,86,Clayton,203 - Schools,0.75,40,,,0,1,1,1,1,0,0,0,0,1,0,1,1,0,
10611,86,Clayton,203 - Public/Private Park,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10612,86,Clayton,203 - Open Space,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10613,86,Concord,RR,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
10614,86,Concord,LDR,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10615,86,Concord,MDR,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10616,86,Concord,HDR,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10617,86,Concord,DTPD,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10701,87,Concord,CMU,,,2.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10702,87,Concord,WCMU,,,10,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10703,87,Concord,DTMU,,,32,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
10704,87,Concord,IMU,,,100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10705,87,Concord,SC,4,,100,,0,0,1,1,0,0,0,0,0,1,0,1,1,1,
10706,87,Concord,NC,1,,40,,0,0,1,1,0,0,0,0,0,1,0,1,1,1,
10707,87,Concord,RC,4,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10708,87,Concord,CO,6,,100,,0,0,1,1,1,0,0,0,0,1,0,1,1,1,
10709,87,Concord,BP,1,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,1,
10710,87,Concord,HI,0.8,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
10711,87,Concord,PQP,0.35,,24,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
10712,87,Concord,PQPHMC,0.5,,,,0,0,0,0,1,0,0,1,0,1,1,0,0,0,
10713,87,Concord,CNWS_I,1,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10714,87,Concord,CNWS_T,0.8,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
10715,87,Concord,WRC,0.6,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
10716,87,Concord,P,1.5,,,,0,0,0,1,0,1,1,1,0,0,0,0,0,0,
10717,87,Concord,OS,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
10718,87,Concord,RCNSV,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10719,87,Danville,218 - Rural Residential,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10720,87,Danville,218 - Country Estates,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10721,87,Danville,218 - Single Family - Low Density Residential,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10722,87,Danville,218 - Single Family - Medium Density Residential,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10723,87,Danville,218 - Single/Multiple Family,,,0.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10801,88,Danville,218 - Multiple Family - Low Density Residential,,,0.2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10802,88,Danville,218 - Multiple Family - Medium Density Residential,,,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10803,88,Danville,218 - Commercial,,,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10804,88,Danville,218 - Specialized Commercial,,,5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10805,88,Danville,218 - Limited Office,,,7,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
10806,88,Danville,218 - Mixed Use,,,12,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10807,88,Danville,218 - Controlled Manufacturing,,,17,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10808,88,Danville,218 - Public and Semi-Public,,,22,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10809,88,Danville,218 - General Open Space,0.35,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
10810,88,Danville,218 - Agricultural,0.35,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
10811,88,Danville,218 - Parks and Recreation,0.6,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10812,88,Danville,218 - Downtown Master Plan,0.7,,22,,0,0,1,1,0,0,0,0,0,1,0,1,1,1,
10813,88,El Cerrito,RS-20,0.4,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
10814,88,El Cerrito,RS-10,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10815,88,El Cerrito,"RS-10, PD",,,0.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10816,88,El Cerrito,RS-7.5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10817,88,El Cerrito,RS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10818,88,El Cerrito,"RS, PD",0.8,35,22,,0,1,1,1,0,0,0,0,0,1,0,0,1,1,
10901,89,El Cerrito,RD,,30,2.178,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10902,89,El Cerrito,"RD, PD",,30,4.356,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10903,89,El Cerrito,RM,,30,4.356,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10904,89,El Cerrito,"RM, PD",,30,5.808,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10905,89,El Cerrito,NC,,30,8.712,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10906,89,El Cerrito,"NC, PD",,30,8.712,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10907,89,El Cerrito,TOM,,30,17.424,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
10908,89,El Cerrito,"TOM, PD",,30,17.424,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
10909,89,El Cerrito,CC,,35,34.848,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,
10910,89,El Cerrito,PS,,35,34.848,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,
10911,89,El Cerrito,"PS, PD",1,35,25,,1,1,1,1,1,1,0,0,0,1,1,0,0,0,
10912,89,El Cerrito,PR,1,35,25,,1,1,1,1,1,1,0,0,0,1,1,0,0,0,
